frame,timestamp,nose_x,nose_y,nose_z,nose_visibility,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_visibility,left_eye_x,left_eye_y,left_eye_z,left_eye_visibility,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_visibility,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_visibility,right_eye_x,right_eye_y,right_eye_z,right_eye_visibility,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_visibility,left_ear_x,left_ear_y,left_ear_z,left_ear_visibility,right_ear_x,right_ear_y,right_ear_z,right_ear_visibility,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_visibility,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_visibility,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_visibility,left_index_x,left_index_y,left_index_z,left_index_visibility,right_index_x,right_index_y,right_index_z,right_index_visibility,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_visibility,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_visibility,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,left_heel_x,left_heel_y,left_heel_z,left_heel_visibility,right_heel_x,right_heel_y,right_heel_z,right_heel_visibility,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_visibility,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_visibility,label
0,0.0,0.4680078327655792,0.3446521461009979,-0.33495524525642395,0.999997079372406,0.4816465973854065,0.33125439286231995,-0.31155073642730713,0.9999901056289673,0.4930650591850281,0.3312956690788269,-0.31154772639274597,0.9999900460243225,0.5021305680274963,0.3315354585647583,-0.31132006645202637,0.9999893307685852,0.45194554328918457,0.33287936449050903,-0.3050101697444916,0.9999876618385315,0.4426884055137634,0.3337574899196625,-0.30507874488830566,0.9999872446060181,0.4345901906490326,0.33481618762016296,-0.30510246753692627,0.9999858736991882,0.5140292048454285,0.3394791781902313,-0.17245149612426758,0.9999812245368958,0.4265199899673462,0.34343093633651733,-0.1447129100561142,0.999977707862854,0.4872293174266815,0.3599342703819275,-0.28526225686073303,0.9999969601631165,0.44747284054756165,0.36140701174736023,-0.276638001203537,0.9999960660934448,0.6118510961532593,0.42809805274009705,-0.1293407678604126,0.9999912977218628,0.3597998321056366,0.4377831518650055,-0.08971364051103592,0.9999507069587708,0.644408643245697,0.5311431288719177,-0.06531424075365067,0.9908299446105957,0.34072402119636536,0.5373125672340393,-0.028208250179886818,0.9714240431785583,0.6562239527702332,0.6232174634933472,-0.21985408663749695,0.9885019659996033,0.33602479100227356,0.6420300006866455,-0.12233830243349075,0.9585584998130798,0.6694496870040894,0.6528157591819763,-0.2702733874320984,0.9766598343849182,0.329542338848114,0.669139564037323,-0.1625327467918396,0.928587019443512,0.6549189686775208,0.6516023874282837,-0.32688719034194946,0.9783459901809692,0.3453254997730255,0.6679216027259827,-0.2089092880487442,0.9326929450035095,0.6445731520652771,0.6424978971481323,-0.24443419277668,0.9766272902488708,0.3540002107620239,0.659968376159668,-0.14420191943645477,0.9298450350761414,0.5714554786682129,0.6397753357887268,-0.007120068185031414,0.9999014139175415,0.4294247627258301,0.6438480615615845,0.0069314902648329735,0.9998003244400024,0.5803223848342896,0.7639679312705994,0.13633376359939575,0.985344409942627,0.4202421009540558,0.7655128240585327,0.1561187356710434,0.9752343893051147,0.5945480465888977,0.8789838552474976,0.38417842984199524,0.9764427542686462,0.42870721220970154,0.8877184987068176,0.28965258598327637,0.932437002658844,0.5867762565612793,0.8915649652481079,0.3982933759689331,0.8268004655838013,0.43721792101860046,0.9012516736984253,0.21771812438964844,0.699541449546814,0.6163190007209778,0.9342604875564575,0.24862757325172424,0.9602851271629333,0.3968408405780792,0.9421281814575195,0.16756673157215118,0.925198495388031,girar
1,0.03333333333333333,0.48096105456352234,0.35018476843833923,-0.3160214424133301,0.9999970197677612,0.4918670654296875,0.3378887176513672,-0.29146042466163635,0.9999895095825195,0.5013894438743591,0.33756178617477417,-0.2914603054523468,0.9999894499778748,0.5107071995735168,0.3375093340873718,-0.29127249121665955,0.9999889135360718,0.46494781970977783,0.33966779708862305,-0.2855808138847351,0.9999873042106628,0.45597144961357117,0.34066715836524963,-0.28567180037498474,0.9999869465827942,0.4467179477214813,0.3418245017528534,-0.2857884168624878,0.9999857544898987,0.5221263766288757,0.3443640172481537,-0.1555664837360382,0.9999790787696838,0.4395407438278198,0.3496367931365967,-0.13022460043430328,0.9999764561653137,0.49986350536346436,0.3664517104625702,-0.26854652166366577,0.9999966621398926,0.46779438853263855,0.3691558837890625,-0.26086142659187317,0.9999958276748657,0.6241068840026855,0.43802136182785034,-0.1237538531422615,0.9999896883964539,0.36905530095100403,0.450906366109848,-0.08904417604207993,0.9999520182609558,0.6518523097038269,0.5427497625350952,-0.061126984655857086,0.9906284213066101,0.35250622034072876,0.5524308681488037,-0.023674162104725838,0.9730971455574036,0.66828453540802,0.6350916028022766,-0.16192224621772766,0.9885295033454895,0.3433060050010681,0.6515047550201416,-0.09838096797466278,0.9600675106048584,0.6777034997940063,0.6629728078842163,-0.19593237340450287,0.9769887924194336,0.33487728238105774,0.6770745515823364,-0.1327885240316391,0.9311439394950867,0.6665735244750977,0.6619349122047424,-0.2515343725681305,0.9785475134849548,0.35065439343452454,0.675048291683197,-0.18592479825019836,0.9350617527961731,0.6596423387527466,0.6538456678390503,-0.18382106721401215,0.9767988324165344,0.35950034856796265,0.6672764420509338,-0.1229158490896225,0.9325540065765381,0.5795810222625732,0.6410430669784546,-0.006797849666327238,0.9999004602432251,0.44307616353034973,0.6461085677146912,0.0066001839004457,0.9998123049736023,0.5957329869270325,0.7655511498451233,0.06889854371547699,0.9857572913169861,0.42974773049354553,0.7706623673439026,0.10524441301822662,0.977074921131134,0.6050183773040771,0.883871853351593,0.3482746183872223,0.9773808717727661,0.43447935581207275,0.8916743993759155,0.3085329234600067,0.9380006194114685,0.594937801361084,0.8937349319458008,0.36514243483543396,0.8304461240768433,0.44802120327949524,0.9028294682502747,0.31131571531295776,0.7157092094421387,0.6272621750831604,0.942511260509491,0.19809164106845856,0.9617258906364441,0.41072893142700195,0.9494783282279968,0.16128136217594147,0.9302970170974731,girar
2,0.06666666666666667,0.48024260997772217,0.35231485962867737,-0.26659244298934937,0.9999973177909851,0.492867112159729,0.3396971821784973,-0.24237047135829926,0.9999904632568359,0.5019020438194275,0.33950382471084595,-0.24240794777870178,0.9999904036521912,0.5094508528709412,0.33944040536880493,-0.2422582060098648,0.999989926815033,0.4656829535961151,0.3411286473274231,-0.23566922545433044,0.9999884366989136,0.45630326867103577,0.34208187460899353,-0.23575058579444885,0.9999881386756897,0.44702649116516113,0.3429948091506958,-0.23584869503974915,0.9999870657920837,0.5252814888954163,0.34589719772338867,-0.11986661702394485,0.9999808669090271,0.43755850195884705,0.351188987493515,-0.09342445433139801,0.9999786019325256,0.4984120726585388,0.36661386489868164,-0.22638894617557526,0.9999969601631165,0.4649222791194916,0.3685789704322815,-0.21794313192367554,0.9999961853027344,0.6252221465110779,0.4393090307712555,-0.10153321921825409,0.9999901056289673,0.37304896116256714,0.44746214151382446,-0.07181084156036377,0.9999555945396423,0.6555915474891663,0.5400769114494324,-0.05756596103310585,0.9912446141242981,0.35329046845436096,0.5498805642127991,-0.019130276516079903,0.9752633571624756,0.6783633828163147,0.6331704258918762,-0.1692916303873062,0.9892427325248718,0.3438341021537781,0.6452721357345581,-0.1226179301738739,0.9628781676292419,0.6886855363845825,0.6597041487693787,-0.20905235409736633,0.9784706830978394,0.33470773696899414,0.6761692762374878,-0.16075067222118378,0.9359139800071716,0.6770695447921753,0.6594476103782654,-0.2633484899997711,0.9798834323883057,0.3481745719909668,0.6754997968673706,-0.21500131487846375,0.9394999146461487,0.6678495407104492,0.6513636708259583,-0.19154703617095947,0.9782123565673828,0.3568900227546692,0.6655961275100708,-0.1474848985671997,0.9373117089271545,0.5758810043334961,0.6408454775810242,-0.007210288662463427,0.9999070167541504,0.4379481375217438,0.6417587995529175,0.006956459488719702,0.9998278617858887,0.5943993926048279,0.7683798670768738,0.08415757119655609,0.9867210388183594,0.4274120330810547,0.7723134756088257,0.09873189777135849,0.979007363319397,0.6102128624916077,0.8833088874816895,0.2962022125720978,0.9791898727416992,0.4368506669998169,0.8909529447555542,0.2761150598526001,0.9435843825340271,0.598568320274353,0.8949271440505981,0.2991590201854706,0.8417991399765015,0.4526892900466919,0.9025856256484985,0.28169724345207214,0.7366461157798767,0.6286128163337708,0.9376710057258606,0.15480512380599976,0.9646467566490173,0.4104140102863312,0.9454256892204285,0.13715744018554688,0.9361081123352051,girar
3,0.1,0.48446887731552124,0.3503590226173401,-0.2743595838546753,0.9999975562095642,0.4958110749721527,0.3378594219684601,-0.2518211007118225,0.9999912977218628,0.5035576224327087,0.3375781178474426,-0.2518550157546997,0.999991238117218,0.5128576159477234,0.3373938500881195,-0.2517279386520386,0.9999908208847046,0.46634572744369507,0.3393522799015045,-0.24640409648418427,0.9999894499778748,0.4551728069782257,0.3402153551578522,-0.24646207690238953,0.9999891519546509,0.4468633830547333,0.34100252389907837,-0.246526300907135,0.9999881982803345,0.5257695317268372,0.34341660141944885,-0.12935474514961243,0.999982476234436,0.4354933500289917,0.3505706191062927,-0.10783424228429794,0.9999804496765137,0.5030462145805359,0.36527591943740845,-0.2326514720916748,0.9999971985816956,0.46774154901504517,0.36907893419265747,-0.2256394773721695,0.999996542930603,0.62809818983078,0.43782463669776917,-0.1107955053448677,0.9999905824661255,0.3742195665836334,0.4478071331977844,-0.07577638328075409,0.9999585151672363,0.6570093035697937,0.544162392616272,-0.060580991208553314,0.9918365478515625,0.3513844311237335,0.5541807413101196,-0.01978461630642414,0.977191150188446,0.6815372109413147,0.6349447965621948,-0.17336907982826233,0.9900009036064148,0.340714693069458,0.6500711441040039,-0.11541544646024704,0.9652825593948364,0.6917499899864197,0.6622298359870911,-0.21452085673809052,0.9800218343734741,0.33088240027427673,0.6801262497901917,-0.15014643967151642,0.9399818778038025,0.6785506010055542,0.6615760326385498,-0.2687625586986542,0.9813045263290405,0.3443746864795685,0.6794294118881226,-0.20508019626140594,0.9432819485664368,0.668283998966217,0.6543847322463989,-0.195628821849823,0.9797163605690002,0.35239773988723755,0.6699463129043579,-0.1402948498725891,0.9413976073265076,0.5784005522727966,0.6409146785736084,-0.009303734637796879,0.9999122023582458,0.43691301345825195,0.6428560018539429,0.008999119512736797,0.9998412728309631,0.5964959859848022,0.7678924798965454,0.0810055360198021,0.9876981973648071,0.4286978840827942,0.7739165425300598,0.10229051113128662,0.9808148145675659,0.610588014125824,0.884294867515564,0.29035836458206177,0.9808964133262634,0.43705540895462036,0.892248809337616,0.2853100597858429,0.9487106800079346,0.5979994535446167,0.8953174352645874,0.2946471571922302,0.8523910641670227,0.4527466595172882,0.9027007222175598,0.2930247187614441,0.7561754584312439,0.6234263777732849,0.9354402422904968,0.15018971264362335,0.9673658609390259,0.4077647030353546,0.9465283155441284,0.14718258380889893,0.9414495825767517,girar
4,0.13333333333333333,0.4821237325668335,0.35230815410614014,-0.27620929479599,0.9999977350234985,0.4970458447933197,0.3394351899623871,-0.25574013590812683,0.9999920129776001,0.5057629346847534,0.339335560798645,-0.25578510761260986,0.9999919533729553,0.5126620531082153,0.33924996852874756,-0.2556875944137573,0.9999915957450867,0.4653265178203583,0.34054094552993774,-0.2500307261943817,0.9999903440475464,0.4556728005409241,0.34112098813056946,-0.2500852346420288,0.9999900460243225,0.4465007483959198,0.3418002724647522,-0.25013795495033264,0.9999892115592957,0.5263659954071045,0.3449486494064331,-0.13398373126983643,0.9999839663505554,0.4366464912891388,0.3494362533092499,-0.11126060783863068,0.9999821186065674,0.5032084584236145,0.36708319187164307,-0.23348267376422882,0.9999974370002747,0.46734529733657837,0.3703083097934723,-0.22612310945987701,0.9999968409538269,0.6290287375450134,0.43843451142311096,-0.11446232348680496,0.9999910593032837,0.3748205900192261,0.4456891119480133,-0.07482429593801498,0.9999613761901855,0.6592298746109009,0.5430678129196167,-0.06125530228018761,0.9923474192619324,0.34852367639541626,0.5505995750427246,-0.014048021286725998,0.9787651896476746,0.6866047382354736,0.6347361207008362,-0.16729426383972168,0.9906105995178223,0.3375907242298126,0.647871732711792,-0.10256008803844452,0.967040479183197,0.6976593732833862,0.6615254282951355,-0.20797252655029297,0.9812971353530884,0.3250374495983124,0.6788446307182312,-0.1347953975200653,0.9430128931999207,0.6829235553741455,0.6611122488975525,-0.2638828754425049,0.9824683666229248,0.3394373655319214,0.6784818172454834,-0.19229403138160706,0.9460886120796204,0.672511100769043,0.6538404226303101,-0.1898762583732605,0.9809575080871582,0.3477453589439392,0.6689272522926331,-0.12871462106704712,0.944553792476654,0.57973313331604,0.6410543918609619,-0.010599972680211067,0.9999167919158936,0.4377564787864685,0.6447690725326538,0.010280555114150047,0.9998531937599182,0.5951409935951233,0.7682355642318726,0.07749128341674805,0.9884597063064575,0.42593684792518616,0.7716866731643677,0.10791690647602081,0.9823608994483948,0.6082033514976501,0.8850056529045105,0.28444021940231323,0.9822633862495422,0.4362531304359436,0.8911546468734741,0.29546210169792175,0.953181266784668,0.5954428911209106,0.8971983790397644,0.2896775007247925,0.8611997365951538,0.45329177379608154,0.9034768342971802,0.3041274845600128,0.7735558748245239,0.6274486780166626,0.9365913271903992,0.147921621799469,0.9695086479187012,0.40457582473754883,0.9451380968093872,0.16341829299926758,0.9460234642028809,girar
5,0.16666666666666666,0.4802677035331726,0.35163751244544983,-0.28069472312927246,0.9999979138374329,0.49617984890937805,0.33846375346183777,-0.25990989804267883,0.9999926686286926,0.506140947341919,0.33838197588920593,-0.2599526643753052,0.9999926090240479,0.512921154499054,0.33845919370651245,-0.2598699629306793,0.999992311000824,0.4639889895915985,0.3401883840560913,-0.2534281015396118,0.9999911189079285,0.45458275079727173,0.34095507860183716,-0.25348415970802307,0.9999908804893494,0.4446851909160614,0.34189173579216003,-0.2535266578197479,0.9999901056289673,0.5268505811691284,0.344637930393219,-0.1369795799255371,0.9999852776527405,0.43710988759994507,0.34904322028160095,-0.11125648021697998,0.9999836087226868,0.5031744837760925,0.3670160174369812,-0.23769377171993256,0.9999976754188538,0.4660296142101288,0.3702217936515808,-0.2294357866048813,0.9999971389770508,0.6300082802772522,0.4384547173976898,-0.11656200885772705,0.9999913573265076,0.3752518892288208,0.4460980296134949,-0.0759618803858757,0.9999637603759766,0.6611611247062683,0.5413902997970581,-0.062403079122304916,0.9927574396133423,0.3484543561935425,0.5491477251052856,-0.016019197180867195,0.9800611138343811,0.6900485754013062,0.6345468759536743,-0.16665302217006683,0.9910858869552612,0.33576732873916626,0.6460554003715515,-0.10247871279716492,0.9681704044342041,0.7009273767471313,0.6618123650550842,-0.20703643560409546,0.9823116660118103,0.32246261835098267,0.6770176291465759,-0.13447973132133484,0.9450543522834778,0.6870484948158264,0.6616321206092834,-0.26346519589424133,0.9833882451057434,0.33802565932273865,0.676224946975708,-0.19232851266860962,0.9479548931121826,0.6770336031913757,0.654626190662384,-0.18945328891277313,0.9819413423538208,0.3464496433734894,0.6673053503036499,-0.1292077898979187,0.946819007396698,0.5824725031852722,0.6418620347976685,-0.010426958091557026,0.9999207258224487,0.4393247067928314,0.6448279619216919,0.01010722853243351,0.9998636245727539,0.5962262749671936,0.7698014974594116,0.07390079647302628,0.9891729950904846,0.42635586857795715,0.7716077566146851,0.10324332118034363,0.983791172504425,0.6075406670570374,0.8826678395271301,0.2851276695728302,0.9835525751113892,0.43547457456588745,0.8923169374465942,0.2984164357185364,0.9572610259056091,0.593758761882782,0.8963027000427246,0.29216817021369934,0.8700223565101624,0.4535655677318573,0.9033505320549011,0.3075399696826935,0.7891786098480225,0.625051736831665,0.9365523457527161,0.14749786257743835,0.9715544581413269,0.4035056233406067,0.9466765522956848,0.16460013389587402,0.9502097964286804,girar
6,0.2,0.47827789187431335,0.3507933020591736,-0.27760249376296997,0.9999980926513672,0.493400901556015,0.337863951921463,-0.25687456130981445,0.9999932050704956,0.5039694905281067,0.33766722679138184,-0.25690940022468567,0.9999931454658508,0.5118569135665894,0.33783772587776184,-0.25683093070983887,0.9999929070472717,0.4622848629951477,0.33956918120384216,-0.249686598777771,0.999991774559021,0.4527567923069,0.34032803773880005,-0.24973691999912262,0.9999915361404419,0.4435296058654785,0.3411863148212433,-0.24976524710655212,0.9999908208847046,0.5245658159255981,0.3443344235420227,-0.133616641163826,0.9999863505363464,0.43702366948127747,0.34829074144363403,-0.10383211076259613,0.9999848008155823,0.5016264319419861,0.3665161430835724,-0.23423966765403748,0.9999978542327881,0.4638921022415161,0.3690229654312134,-0.22486482560634613,0.9999973773956299,0.6281768083572388,0.43858689069747925,-0.11450278759002686,0.9999915957450867,0.3748764991760254,0.4463396668434143,-0.068465955555439,0.9999655485153198,0.6626715660095215,0.538324236869812,-0.06064683198928833,0.9931106567382812,0.3491070568561554,0.547876238822937,-0.004886396694928408,0.9809609055519104,0.6927264332771301,0.6306709051132202,-0.15592998266220093,0.9914787411689758,0.3358418047428131,0.6463883519172668,-0.08659577369689941,0.9685714244842529,0.7032225728034973,0.6589492559432983,-0.19448396563529968,0.983138382434845,0.3212786912918091,0.6777413487434387,-0.11883404850959778,0.9459400177001953,0.6902780532836914,0.6584895253181458,-0.25274303555488586,0.9841384291648865,0.3358858823776245,0.6766005158424377,-0.1783333271741867,0.9487414956092834,0.6804764866828918,0.6510134339332581,-0.17926688492298126,0.9827534556388855,0.34581878781318665,0.6675068736076355,-0.11468290537595749,0.9480807781219482,0.5840643048286438,0.6404486298561096,-0.010813570581376553,0.999923050403595,0.4391292929649353,0.6444045305252075,0.0104897515848279,0.9998721480369568,0.5962836146354675,0.7690650224685669,0.0720558613538742,0.9897951483726501,0.42676815390586853,0.7701683044433594,0.10147406160831451,0.9850732088088989,0.6081761121749878,0.8848782777786255,0.284787654876709,0.9846643805503845,0.4356604218482971,0.8915408253669739,0.29955965280532837,0.9609057307243347,0.5969458818435669,0.8976143002510071,0.292314350605011,0.8769576549530029,0.454122930765152,0.9045103788375854,0.30852437019348145,0.802839457988739,0.6275023818016052,0.9376097917556763,0.1416216492652893,0.9732871055603027,0.40627938508987427,0.9455183148384094,0.1610298603773117,0.953916072845459,girar
7,0.23333333333333334,0.4776478707790375,0.3512696325778961,-0.27495914697647095,0.9999982714653015,0.49254971742630005,0.3384590148925781,-0.25432267785072327,0.9999937415122986,0.5034406185150146,0.3382580876350403,-0.2543640732765198,0.9999936819076538,0.5117918252944946,0.3383709788322449,-0.25429025292396545,0.9999935030937195,0.4615020453929901,0.3400265574455261,-0.24681468307971954,0.9999924302101135,0.45181623101234436,0.3407612442970276,-0.24687010049819946,0.9999921917915344,0.4430501163005829,0.34156838059425354,-0.2469071000814438,0.9999915361404419,0.5241771936416626,0.34468162059783936,-0.13221797347068787,0.9999874830245972,0.4368625581264496,0.3487030863761902,-0.10196663439273834,0.9999859929084778,0.501561164855957,0.3672282099723816,-0.23246894776821136,0.9999980330467224,0.4633026421070099,0.3696392774581909,-0.2229228913784027,0.999997615814209,0.62985759973526,0.43933072686195374,-0.11379778385162354,0.9999918937683105,0.37532514333724976,0.4460222125053406,-0.06870926171541214,0.9999674558639526,0.6627535223960876,0.539447009563446,-0.06066672503948212,0.993480920791626,0.34850814938545227,0.5474226474761963,-0.008270113728940487,0.9819667935371399,0.6945415735244751,0.6304116249084473,-0.1588086634874344,0.9919173121452332,0.33354896306991577,0.6474936604499817,-0.09549564868211746,0.9693466424942017,0.7055831551551819,0.6597407460212708,-0.19810201227664948,0.9840379357337952,0.3186853528022766,0.6780347228050232,-0.1281152069568634,0.9474026560783386,0.6914235353469849,0.6592224836349487,-0.25558480620384216,0.984961211681366,0.33495092391967773,0.6775106191635132,-0.18599024415016174,0.9500574469566345,0.6805417537689209,0.651650071144104,-0.18195532262325287,0.9836276173591614,0.3450051546096802,0.6686288118362427,-0.12270767241716385,0.9497276544570923,0.5847064256668091,0.6416409611701965,-0.010697933845221996,0.9999264478683472,0.4406934082508087,0.6450583934783936,0.010381253436207771,0.9998804926872253,0.596644401550293,0.7697314023971558,0.06825287640094757,0.9903241991996765,0.4277399778366089,0.770706295967102,0.09796839952468872,0.9862079620361328,0.6060274839401245,0.8847974538803101,0.28517961502075195,0.9856445789337158,0.43628865480422974,0.8918548822402954,0.2986491322517395,0.9641287922859192,0.5930453538894653,0.8970004916191101,0.2935084104537964,0.8836055994033813,0.45474135875701904,0.9028457403182983,0.30799269676208496,0.8143999576568604,0.6273502111434937,0.9379879236221313,0.1417999267578125,0.9748453497886658,0.41035178303718567,0.9454412460327148,0.16153131425380707,0.957173764705658,girar
8,0.26666666666666666,0.4769216775894165,0.3517138361930847,-0.2731839418411255,0.9999983906745911,0.49182865023612976,0.33888378739356995,-0.25290414690971375,0.9999942183494568,0.5029871463775635,0.3385680019855499,-0.2529553771018982,0.999994158744812,0.5116835832595825,0.3385472297668457,-0.25288835167884827,0.9999940395355225,0.4607706367969513,0.340554416179657,-0.24479518830776215,0.9999930262565613,0.45103755593299866,0.3412357270717621,-0.24484959244728088,0.9999927878379822,0.4427632987499237,0.34198665618896484,-0.24489282071590424,0.9999921917915344,0.5242198705673218,0.34476199746131897,-0.13211563229560852,0.9999884366989136,0.43718206882476807,0.34919050335884094,-0.09923644363880157,0.9999870657920837,0.5011964440345764,0.367544561624527,-0.23130817711353302,0.9999982118606567,0.46301260590553284,0.3700469136238098,-0.22096849977970123,0.9999977946281433,0.6315779089927673,0.4398890435695648,-0.1139506995677948,0.9999921917915344,0.37751758098602295,0.4456730782985687,-0.06669221073389053,0.9999690651893616,0.6648893356323242,0.5405190587043762,-0.061144664883613586,0.9938238263130188,0.3482791781425476,0.5473955273628235,-0.005076115485280752,0.9827364087104797,0.6966337561607361,0.6301077604293823,-0.16060057282447815,0.9923356175422668,0.3310837745666504,0.6480600237846375,-0.0909905955195427,0.9697372913360596,0.7079858779907227,0.6590971350669861,-0.20026107132434845,0.9848930239677429,0.3158862888813019,0.6784488558769226,-0.12232019752264023,0.9482647776603699,0.6941537857055664,0.6585356593132019,-0.25755739212036133,0.9857445955276489,0.3334825336933136,0.6787329316139221,-0.18118512630462646,0.9508059024810791,0.6830142736434937,0.651252031326294,-0.18373209238052368,0.9844532012939453,0.34388282895088196,0.6697964072227478,-0.11869945377111435,0.9508642554283142,0.5846896171569824,0.6420419216156006,-0.010588787496089935,0.9999294281005859,0.44130659103393555,0.6449686288833618,0.010275709442794323,0.9998879432678223,0.59370356798172,0.769943356513977,0.06833107024431229,0.9908189177513123,0.42732930183410645,0.771600604057312,0.09754922986030579,0.9872342348098755,0.6057606935501099,0.8858396410942078,0.28558918833732605,0.9865248799324036,0.43549036979675293,0.8912522196769714,0.29950225353240967,0.9670079350471497,0.5939716100692749,0.8978169560432434,0.2944068908691406,0.8894413113594055,0.45407894253730774,0.9033604860305786,0.30895233154296875,0.8247078657150269,0.6244389414787292,0.9381542205810547,0.14197716116905212,0.9762054085731506,0.40968403220176697,0.9446715116500854,0.16185946762561798,0.9600602388381958,girar
9,0.3,0.47720038890838623,0.3520297706127167,-0.2730163633823395,0.9999985098838806,0.4927608072757721,0.3392029404640198,-0.2528451383113861,0.999994695186615,0.5040096640586853,0.3388745188713074,-0.2528976798057556,0.9999946355819702,0.5127408504486084,0.33889487385749817,-0.25283101201057434,0.9999945163726807,0.46138063073158264,0.34092503786087036,-0.24423006176948547,0.999993622303009,0.4515639543533325,0.3415578603744507,-0.2442796230316162,0.9999933838844299,0.4435541331768036,0.3421972095966339,-0.24430717527866364,0.999992847442627,0.5254731774330139,0.34522444009780884,-0.13198107481002808,0.99998939037323,0.43859732151031494,0.3491414189338684,-0.09671533107757568,0.9999881386756897,0.5013302564620972,0.36802732944488525,-0.23104844987392426,0.9999983906745911,0.46309399604797363,0.3702958822250366,-0.22003860771656036,0.9999979734420776,0.6320623159408569,0.44036954641342163,-0.11154492944478989,0.9999925494194031,0.378926157951355,0.4455432891845703,-0.06339703500270844,0.9999708533287048,0.6669504046440125,0.5410061478614807,-0.05694412812590599,0.9941554665565491,0.3475627303123474,0.5469626784324646,0.000801720074377954,0.9835781455039978,0.6987724304199219,0.6305713057518005,-0.15246547758579254,0.9927308559417725,0.3292953670024872,0.6480662822723389,-0.08498597145080566,0.9705395698547363,0.7103714346885681,0.6592013835906982,-0.19207516312599182,0.9856807589530945,0.3137302100658417,0.6776577234268188,-0.11628878861665726,0.9496539235115051,0.696832001209259,0.6585022211074829,-0.25006648898124695,0.9864675998687744,0.3316818177700043,0.6779377460479736,-0.17580434679985046,0.9520806074142456,0.6857160925865173,0.6515243053436279,-0.17587339878082275,0.9852235317230225,0.342305988073349,0.6692595481872559,-0.11302383989095688,0.9524240493774414,0.5837170481681824,0.6422211527824402,-0.010397783480584621,0.9999329447746277,0.44153454899787903,0.644718587398529,0.010069413110613823,0.999895453453064,0.5944617986679077,0.7704569697380066,0.0680965930223465,0.9913374781608582,0.42779669165611267,0.7724097967147827,0.09727296978235245,0.9882163405418396,0.6062732934951782,0.8863472938537598,0.28588277101516724,0.9873977303504944,0.43569618463516235,0.891271710395813,0.29991066455841064,0.9697154760360718,0.5945008993148804,0.8978739976882935,0.29502636194229126,0.8955446481704712,0.4546046257019043,0.9033820033073425,0.3093484938144684,0.8350498676300049,0.6251325607299805,0.9384058117866516,0.14201170206069946,0.9775828719139099,0.40960270166397095,0.9444988369941711,0.16069194674491882,0.9628599286079407,girar
