frame,timestamp,nose_x,nose_y,nose_z,nose_visibility,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_visibility,left_eye_x,left_eye_y,left_eye_z,left_eye_visibility,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_visibility,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_visibility,right_eye_x,right_eye_y,right_eye_z,right_eye_visibility,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_visibility,left_ear_x,left_ear_y,left_ear_z,left_ear_visibility,right_ear_x,right_ear_y,right_ear_z,right_ear_visibility,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_visibility,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_visibility,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_visibility,left_index_x,left_index_y,left_index_z,left_index_visibility,right_index_x,right_index_y,right_index_z,right_index_visibility,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_visibility,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_visibility,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,left_heel_x,left_heel_y,left_heel_z,left_heel_visibility,right_heel_x,right_heel_y,right_heel_z,right_heel_visibility,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_visibility,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_visibility,label
0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,caminarEspalda
1,0.01667905824039653,0.42630213499069214,0.2569623589515686,0.14861300587654114,0.9995799660682678,0.40414273738861084,0.23688966035842896,0.020774895325303078,0.9996572136878967,0.3879358172416687,0.2384154200553894,0.02056598849594593,0.9996709227561951,0.372759073972702,0.24001836776733398,0.02008904330432415,0.9996821284294128,0.44859105348587036,0.23620520532131195,0.027419663965702057,0.9995443224906921,0.4629691541194916,0.23713469505310059,0.02785164676606655,0.999462366104126,0.47790056467056274,0.23813819885253906,0.027352014556527138,0.9994116425514221,0.3566439151763916,0.25881946086883545,-0.41424688696861267,0.9998285174369812,0.5111627578735352,0.256370484828949,-0.3870680034160614,0.9996650815010071,0.40801697969436646,0.2847886383533478,0.02212928608059883,0.9996810555458069,0.45163336396217346,0.2876850664615631,0.030604694038629532,0.9995329976081848,0.20715901255607605,0.42976829409599304,-0.5712008476257324,0.9998757839202881,0.6970499753952026,0.4165589213371277,-0.49864861369132996,0.9993425607681274,0.17806795239448547,0.6279109716415405,-0.3688390851020813,0.9787624478340149,0.7471258640289307,0.6134195923805237,-0.30693188309669495,0.955712080001831,0.27208977937698364,0.7646949291229248,0.03253280371427536,0.856804609298706,0.6880302429199219,0.775601327419281,0.0922243744134903,0.8653740882873535,0.3518911600112915,0.8155012726783752,0.045540712773799896,0.7809839844703674,0.6670535802841187,0.8205319046974182,0.11937990039587021,0.802993655204773,0.35507866740226746,0.8103527426719666,0.03914514183998108,0.7708494067192078,0.6437308192253113,0.8188869953155518,0.11423663794994354,0.7885032892227173,0.32170552015304565,0.7836183905601501,0.037492990493774414,0.7256082892417908,0.6326978206634521,0.8082026839256287,0.09544842690229416,0.7285361289978027,0.3532337248325348,0.7722805738449097,-0.11376574635505676,0.9992804527282715,0.5727390646934509,0.7699553370475769,0.11464424431324005,0.9979438781738281,0.4021950662136078,0.9117237329483032,0.6883843541145325,0.9562957882881165,0.580554723739624,0.909790575504303,0.9086868762969971,0.918020486831665,0.4941498339176178,1.0841790437698364,1.534081220626831,0.9230547547340393,0.5860708951950073,1.072983980178833,1.697150707244873,0.9066788554191589,0.5358062982559204,1.126028299331665,1.6180557012557983,0.9359946250915527,0.5957655310630798,1.110636830329895,1.7867438793182373,0.9253618121147156,0.4339374899864197,1.0757958889007568,1.6732977628707886,0.847789466381073,0.5429733395576477,1.0784313678741455,1.8308998346328735,0.8150731921195984,caminarEspalda
2,0.03335811648079306,0.42683306336402893,0.2525329291820526,0.3529094159603119,0.9986461997032166,0.40415292978286743,0.231525719165802,0.22584767639636993,0.9990687370300293,0.387929230928421,0.2329925000667572,0.2254296839237213,0.9991052150726318,0.3727065324783325,0.234715074300766,0.2247316539287567,0.999197781085968,0.4497072398662567,0.23157645761966705,0.22018887102603912,0.9985665082931519,0.46462589502334595,0.23260459303855896,0.2205573171377182,0.9982198476791382,0.479787141084671,0.23375126719474792,0.22005818784236908,0.9981008172035217,0.3564146161079407,0.25655218958854675,-0.23734353482723236,0.9995808005332947,0.5131711363792419,0.25143399834632874,-0.2620321214199066,0.9989004135131836,0.40830081701278687,0.27945417165756226,0.21667292714118958,0.9990766644477844,0.45278581976890564,0.27976059913635254,0.2103167176246643,0.9985185265541077,0.20692774653434753,0.42393648624420166,-0.46219345927238464,0.9997528791427612,0.6966331601142883,0.4129563570022583,-0.4309438467025757,0.9985401034355164,0.17271456122398376,0.6279850602149963,-0.3758362829685211,0.971645176410675,0.7501512765884399,0.6126652359962463,-0.3059396743774414,0.9350578188896179,0.27891114354133606,0.7655664682388306,-0.059481117874383926,0.7934310436248779,0.6834604740142822,0.7754863500595093,0.005611096508800983,0.8206180930137634,0.35198885202407837,0.8195065855979919,-0.047761451452970505,0.7159726023674011,0.6692359447479248,0.8203826546669006,0.037522464990615845,0.7531572580337524,0.3589089512825012,0.8127733469009399,-0.04074610024690628,0.7065675854682922,0.6437602639198303,0.814070999622345,0.027893919497728348,0.7391239404678345,0.33265143632888794,0.785551905632019,-0.05262599140405655,0.6678746342658997,0.6333407759666443,0.8009287714958191,0.004149658139795065,0.6836377382278442,0.3532584309577942,0.7828104496002197,-0.11252392083406448,0.9987345933914185,0.5734949707984924,0.777600884437561,0.11342716962099075,0.9959607720375061,0.4335574805736542,0.9597828984260559,0.652510941028595,0.9312871098518372,0.5594838261604309,0.9452759027481079,0.8783406019210815,0.8524211049079895,0.487995445728302,1.1294705867767334,1.409594178199768,0.85365229845047,0.5795341730117798,1.106910228729248,1.5968104600906372,0.8261054158210754,0.529146671295166,1.1675859689712524,1.4833323955535889,0.876378059387207,0.5915151834487915,1.1430703401565552,1.6806997060775757,0.8608564138412476,0.42311179637908936,1.1339683532714844,1.5174877643585205,0.7713112831115723,0.5284380912780762,1.0643445253372192,1.7119585275650024,0.7396528720855713,caminarEspalda
3,0.05003717472118959,0.42674168944358826,0.24949756264686584,0.43894436955451965,0.9980443716049194,0.40389782190322876,0.22820056974887848,0.31417688727378845,0.9986190795898438,0.3877045810222626,0.22976471483707428,0.31375569105148315,0.9986470937728882,0.37247371673583984,0.23167093098163605,0.3130519688129425,0.9988124370574951,0.4495871663093567,0.227967768907547,0.31030169129371643,0.9978715181350708,0.4645592272281647,0.22885476052761078,0.31064486503601074,0.9973074197769165,0.47974660992622375,0.22987833619117737,0.31016942858695984,0.9970977902412415,0.35616299510002136,0.25424501299858093,-0.14704863727092743,0.9993913769721985,0.5133188962936401,0.24705460667610168,-0.16516239941120148,0.9983391165733337,0.40810397267341614,0.2758890390396118,0.2998785376548767,0.9987202286720276,0.45256131887435913,0.27459269762039185,0.2958739995956421,0.9979481101036072,0.20686161518096924,0.4194132089614868,-0.373534619808197,0.9996607899665833,0.69496089220047,0.40675684809684753,-0.3384901285171509,0.9980041980743408,0.17266562581062317,0.626480758190155,-0.35783326625823975,0.9561311602592468,0.7487431764602661,0.6058076620101929,-0.24044816195964813,0.9146749377250671,0.33512288331985474,0.7747606635093689,-0.08647824823856354,0.7473919987678528,0.6855725646018982,0.7620301842689514,0.02615746110677719,0.7943670153617859,0.36212944984436035,0.8215080499649048,-0.0957285538315773,0.6659285426139832,0.6773886680603027,0.8171648383140564,0.055486347526311874,0.7230785489082336,0.3706726133823395,0.813039243221283,-0.08319352567195892,0.6568953990936279,0.6456728577613831,0.8044494986534119,0.038733892142772675,0.7095780372619629,0.3479509949684143,0.7855166792869568,-0.08095841854810715,0.6243323087692261,0.6416625380516052,0.7846149802207947,0.023580916225910187,0.6578812003135681,0.3679128885269165,0.7826292514801025,-0.10839319229125977,0.9984461665153503,0.5703004598617554,0.7788168787956238,0.10947570204734802,0.994951605796814,0.46006128191947937,0.9716536402702332,0.6531403064727783,0.9167734980583191,0.5422243475914001,0.9610229134559631,0.8329023718833923,0.800993025302887,0.4880469739437103,1.142606258392334,1.438027262687683,0.796492338180542,0.5650301575660706,1.1225659847259521,1.580647349357605,0.7580764889717102,0.5253650546073914,1.1776224374771118,1.514133095741272,0.8241838216781616,0.5750434398651123,1.1561579704284668,1.6669055223464966,0.8080485463142395,0.43207061290740967,1.1605210304260254,1.513447642326355,0.7038171887397766,0.5286529660224915,1.1351414918899536,1.638441801071167,0.6730818152427673,caminarEspalda
4,0.06671623296158612,0.4234459400177002,0.24836531281471252,0.4872383773326874,0.9975401163101196,0.40095874667167664,0.22738432884216309,0.3677263855934143,0.998206615447998,0.38574081659317017,0.22894249856472015,0.3673524260520935,0.9982010722160339,0.37130096554756165,0.23078106343746185,0.36665335297584534,0.99844890832901,0.44573819637298584,0.22674928605556488,0.3671315014362335,0.9972773790359497,0.4609791934490204,0.22741882503032684,0.3674473166465759,0.996514618396759,0.4764540493488312,0.22820964455604553,0.36702942848205566,0.9962391257286072,0.3560866117477417,0.2525419294834137,-0.07438084483146667,0.9992225766181946,0.5103132128715515,0.24508914351463318,-0.08095881342887878,0.9978124499320984,0.40592873096466064,0.2741486728191376,0.3526516854763031,0.9984081983566284,0.4479280412197113,0.2728222906589508,0.3521153926849365,0.9974833130836487,0.20568205416202545,0.41708552837371826,-0.3062252700328827,0.9995704293251038,0.6883143186569214,0.40180450677871704,-0.25715407729148865,0.9975583553314209,0.1800314337015152,0.6263080835342407,-0.30804795026779175,0.9394972920417786,0.7444038987159729,0.6026645302772522,-0.20395565032958984,0.8908827900886536,0.36162784695625305,0.7761468291282654,-0.06081780418753624,0.7080777287483215,0.6849388480186462,0.7505992650985718,0.027154767885804176,0.7669298648834229,0.3730138838291168,0.8217370510101318,-0.06204025819897652,0.6230189204216003,0.6772288084030151,0.8093291521072388,0.04542997479438782,0.6944786906242371,0.3816867470741272,0.8124673366546631,-0.05415039137005806,0.6142756342887878,0.6489338278770447,0.7865673303604126,0.018988274037837982,0.681624174118042,0.37810441851615906,0.7881088256835938,-0.05581746995449066,0.5871673226356506,0.6415164470672607,0.7719601988792419,0.015771323814988136,0.6338176727294922,0.3798968493938446,0.7823557257652283,-0.10037867724895477,0.9981812834739685,0.5685336589813232,0.7813433408737183,0.10168939083814621,0.994195818901062,0.4692220091819763,0.974823534488678,0.6685312986373901,0.9030104279518127,0.5378097891807556,0.9735684990882874,0.8037863969802856,0.7618340849876404,0.4941304624080658,1.1485850811004639,1.5006178617477417,0.7446699142456055,0.5596007704734802,1.1402411460876465,1.5862433910369873,0.7015761733055115,0.5255728960037231,1.1819804906845093,1.5790088176727295,0.7757757306098938,0.5667880773544312,1.1721904277801514,1.6747981309890747,0.7673460245132446,0.45917439460754395,1.1724019050598145,1.5538097620010376,0.6435552835464478,0.529666543006897,1.1671557426452637,1.6134817600250244,0.6147167086601257,caminarEspalda
5,0.08339529120198265,0.4217942953109741,0.247696653008461,0.42954960465431213,0.9975391030311584,0.39953237771987915,0.22705794870853424,0.31045401096343994,0.9981836676597595,0.3848728835582733,0.2286827266216278,0.3100851774215698,0.9981669783592224,0.37084612250328064,0.23054981231689453,0.30944719910621643,0.9984273910522461,0.44283273816108704,0.22603853046894073,0.3084169626235962,0.9972452521324158,0.4577968418598175,0.22657647728919983,0.30879074335098267,0.9964520335197449,0.47318118810653687,0.2272176593542099,0.30838266015052795,0.9961642026901245,0.3560265302658081,0.2517547011375427,-0.12350492179393768,0.9992116093635559,0.5073733329772949,0.24421623349189758,-0.1363523304462433,0.9977628588676453,0.4046660363674164,0.27347472310066223,0.2980101704597473,0.998413622379303,0.44451606273651123,0.27187979221343994,0.29567864537239075,0.9974884390830994,0.20426452159881592,0.4173395037651062,-0.3270242512226105,0.9995564818382263,0.6827409267425537,0.3994184136390686,-0.30077698826789856,0.9974820017814636,0.1848324090242386,0.6271885633468628,-0.2809082567691803,0.9277520179748535,0.7367973327636719,0.605683445930481,-0.218898206949234,0.8725737929344177,0.3455718159675598,0.7757741212844849,-0.00626925565302372,0.678287148475647,0.6833317875862122,0.7521587610244751,0.028117293491959572,0.7467958331108093,0.3796505033969879,0.8242769837379456,-0.010946488939225674,0.5897213220596313,0.6779811978340149,0.8094523549079895,0.046505145728588104,0.6740762591362,0.38633987307548523,0.8135206699371338,-0.0006371033377945423,0.5811103582382202,0.6489027738571167,0.7910863161087036,0.033008623868227005,0.6613683700561523,0.38593506813049316,0.7938633561134338,-0.0015108026564121246,0.5588873624801636,0.6414415836334229,0.7771201729774475,0.024897893890738487,0.6170205473899841,0.38567498326301575,0.7828783392906189,-0.08392907679080963,0.9981391429901123,0.566388726234436,0.78380286693573,0.08533073216676712,0.9941127896308899,0.4755189120769501,0.9782461524009705,0.7178063988685608,0.8940519094467163,0.5348941087722778,0.977802574634552,0.8046643733978271,0.7338845729827881,0.495757132768631,1.146565318107605,1.5671379566192627,0.7025324702262878,0.5530896782875061,1.1390740871429443,1.5902243852615356,0.6549927592277527,0.5243043303489685,1.1801701784133911,1.647136926651001,0.7366920709609985,0.5585826635360718,1.1713660955429077,1.6799136400222778,0.7363384962081909,0.4648834764957428,1.169830560684204,1.5983012914657593,0.5925307273864746,0.5297985672950745,1.1648293733596802,1.6253780126571655,0.5647623538970947,caminarEspalda
6,0.10007434944237918,0.41959622502326965,0.2478717416524887,0.46857282519340515,0.9967799782752991,0.3970506489276886,0.22725234925746918,0.3421114683151245,0.9976240992546082,0.38272979855537415,0.2288646399974823,0.34172239899635315,0.9975910186767578,0.369159460067749,0.23070791363716125,0.3409944176673889,0.9979410171508789,0.4404764771461487,0.22626687586307526,0.339244544506073,0.9964228868484497,0.4556802809238434,0.22679933905601501,0.3395739793777466,0.9953426718711853,0.47120094299316406,0.22741658985614777,0.3391053080558777,0.9949892163276672,0.35550475120544434,0.251815527677536,-0.11419524997472763,0.9989870190620422,0.5056000351905823,0.24432481825351715,-0.12798616290092468,0.9971407651901245,0.4026656448841095,0.27377694845199585,0.3323954939842224,0.9979712963104248,0.44235867261886597,0.2723427414894104,0.3297636806964874,0.9968557357788086,0.20337973535060883,0.4173218905925751,-0.33180707693099976,0.9994930028915405,0.6822878122329712,0.3999902606010437,-0.3083234131336212,0.9972502589225769,0.18353861570358276,0.629886269569397,-0.2958953380584717,0.9157133102416992,0.738968551158905,0.606877863407135,-0.19508515298366547,0.8645738959312439,0.34195423126220703,0.7765254378318787,-0.011931031011044979,0.636999785900116,0.683505654335022,0.7650831937789917,0.13657905161380768,0.7213023900985718,0.379723459482193,0.8328623175621033,-0.01587977260351181,0.5484939217567444,0.6802575588226318,0.8148217797279358,0.17356066405773163,0.644885778427124,0.38829460740089417,0.8213479518890381,-0.0025514913722872734,0.5401508212089539,0.6546164155006409,0.7996836304664612,0.15697167813777924,0.6320764422416687,0.3866138756275177,0.8055155873298645,-0.005890136584639549,0.5218994617462158,0.6432597041130066,0.7842676639556885,0.1313123106956482,0.5913820266723633,0.3837054371833801,0.7867885231971741,-0.08072159439325333,0.9976625442504883,0.5664026737213135,0.7885125279426575,0.08210605382919312,0.9929875135421753,0.4676057696342468,0.9862893223762512,0.7122629284858704,0.8674504160881042,0.5378946661949158,0.9904270172119141,0.7655433416366577,0.6878443956375122,0.49562907218933105,1.1630449295043945,1.5216574668884277,0.6470909714698792,0.5533019304275513,1.1624642610549927,1.5112030506134033,0.5992186069488525,0.5229363441467285,1.1976029872894287,1.5979803800582886,0.6849451065063477,0.5605932474136353,1.1966341733932495,1.5972177982330322,0.6906507611274719,0.46218064427375793,1.1840013265609741,1.5712300539016724,0.5382813811302185,0.5444496273994446,1.1861695051193237,1.5461618900299072,0.5125454664230347,caminarEspalda
7,0.11675340768277571,0.4196045398712158,0.24799887835979462,0.531730055809021,0.9966124892234802,0.39695489406585693,0.22738417983055115,0.40787652134895325,0.9974955320358276,0.3826275169849396,0.2290651798248291,0.4074837565422058,0.9974418878555298,0.36903488636016846,0.23098357021808624,0.40674206614494324,0.9978281259536743,0.44037434458732605,0.2264178842306137,0.4041632413864136,0.996222198009491,0.4555053114891052,0.22698554396629333,0.40456393361091614,0.9950394630432129,0.47094252705574036,0.22761669754981995,0.4041537642478943,0.9946600794792175,0.355385959148407,0.2518640160560608,-0.0473557747900486,0.998942494392395,0.5053065419197083,0.2444520890712738,-0.06794090569019318,0.9969596266746521,0.4022454619407654,0.2738505005836487,0.39428332448005676,0.9978692531585693,0.44240450859069824,0.2727704644203186,0.3899819850921631,0.9967010617256165,0.20232143998146057,0.4172654151916504,-0.28635379672050476,0.9994691014289856,0.6804917454719543,0.399606853723526,-0.26319995522499084,0.9971212148666382,0.18342919647693634,0.6305907964706421,-0.2787156403064728,0.9086447358131409,0.7424799203872681,0.6050006151199341,-0.18516167998313904,0.8560784459114075,0.34048137068748474,0.7761639952659607,-0.00760174123570323,0.6085869073867798,0.684172511100769,0.7664622068405151,0.12104453146457672,0.7040708661079407,0.37998148798942566,0.8332362771034241,-0.014746570028364658,0.5168118476867676,0.6829516291618347,0.8153460025787354,0.15434056520462036,0.6238129138946533,0.389372318983078,0.8213530778884888,0.0032023366075009108,0.5085756778717041,0.6546692848205566,0.8003027439117432,0.14148397743701935,0.6111364364624023,0.3876028060913086,0.805294930934906,-0.0007210387266241014,0.494388610124588,0.6434024572372437,0.7854769229888916,0.11744625866413116,0.5732539296150208,0.3844257593154907,0.7887897491455078,-0.07708568125963211,0.9974995851516724,0.5665146112442017,0.7901627421379089,0.0785447210073471,0.9924646019935608,0.4673720598220825,0.98720782995224,0.7081987857818604,0.8500248789787292,0.5396041870117188,0.99232017993927,0.7573288083076477,0.6514382362365723,0.49561765789985657,1.1656402349472046,1.5182137489318848,0.5993731021881104,0.5547885894775391,1.1622869968414307,1.506507396697998,0.5516704320907593,0.5205246806144714,1.199019432067871,1.5942437648773193,0.6407622694969177,0.5609429478645325,1.195622444152832,1.5929787158966064,0.6542099714279175,0.4619840681552887,1.189123272895813,1.572790265083313,0.4903135895729065,0.5454426407814026,1.1872309446334839,1.5422866344451904,0.4669016897678375,caminarEspalda
8,0.13343246592317223,0.4188299775123596,0.24793195724487305,0.5591788291931152,0.9965173006057739,0.395807683467865,0.2275150716304779,0.4360031485557556,0.9974039196968079,0.38155004382133484,0.2292097955942154,0.43563902378082275,0.997330904006958,0.36804863810539246,0.23112937808036804,0.4349219799041748,0.9977432489395142,0.4392942190170288,0.22634023427963257,0.43382835388183594,0.9961051940917969,0.45443323254585266,0.2267877757549286,0.4342440962791443,0.9948663115501404,0.4698018431663513,0.2273014336824417,0.4338414669036865,0.9944754838943481,0.3551548719406128,0.25172942876815796,-0.020552249625325203,0.9989102482795715,0.5033699870109558,0.24364136159420013,-0.03617478162050247,0.9968454837799072,0.4014188051223755,0.2739279866218567,0.4200414717197418,0.9978028535842896,0.4418681561946869,0.2725347876548767,0.41717568039894104,0.9966201186180115,0.20232287049293518,0.4170231819152832,-0.26098182797431946,0.9994454979896545,0.6782994866371155,0.39753082394599915,-0.22197619080543518,0.9970390796661377,0.18444883823394775,0.6307786107063293,-0.24788732826709747,0.8905989527702332,0.7419275641441345,0.6026840806007385,-0.18101441860198975,0.8421809077262878,0.37678229808807373,0.7786363363265991,0.005569981411099434,0.5771663784980774,0.6839695572853088,0.7665821313858032,0.05506524443626404,0.6911752820014954,0.39417171478271484,0.832825779914856,-0.010463965125381947,0.4855102598667145,0.684153139591217,0.8154303431510925,0.06639483571052551,0.6104920506477356,0.4053467810153961,0.8197546005249023,0.007946589030325413,0.47757500410079956,0.6566843390464783,0.8008811473846436,0.03910612687468529,0.5981494784355164,0.4060087203979492,0.8043451309204102,0.011014859192073345,0.4673596918582916,0.6433032751083374,0.7861544489860535,0.0393756628036499,0.562406063079834,0.38687393069267273,0.7902292609214783,-0.07871471345424652,0.9973740577697754,0.5671104788780212,0.7920806407928467,0.08004490286111832,0.9920950531959534,0.46695175766944885,0.9885730147361755,0.7008866667747498,0.8415377140045166,0.5407914519309998,0.9934068322181702,0.7659186124801636,0.6220165491104126,0.49795740842819214,1.1737234592437744,1.5180107355117798,0.561495840549469,0.5553510785102844,1.166916012763977,1.5311802625656128,0.5113031268119812,0.5209251642227173,1.2076210975646973,1.5940217971801758,0.6063334941864014,0.5605476498603821,1.2007657289505005,1.6185122728347778,0.6233626008033752,0.46440738439559937,1.199630856513977,1.5640109777450562,0.44875675439834595,0.544422447681427,1.1936612129211426,1.5580759048461914,0.42679381370544434,caminarEspalda
9,0.15011152416356877,0.4195675253868103,0.24681416153907776,0.5511546730995178,0.9963698983192444,0.3966088593006134,0.2268204540014267,0.38617947697639465,0.9972213506698608,0.38242781162261963,0.22854818403720856,0.38593751192092896,0.9971458315849304,0.368709534406662,0.23050247132778168,0.38531431555747986,0.9975914359092712,0.4396081566810608,0.22546999156475067,0.39532408118247986,0.9958773851394653,0.45457518100738525,0.22583463788032532,0.3959261178970337,0.9945959448814392,0.4698330760002136,0.22628644108772278,0.3955928087234497,0.9941824674606323,0.355249285697937,0.2503785490989685,-0.08538399636745453,0.9988185167312622,0.5032634139060974,0.24190975725650787,-0.09391751885414124,0.9966555833816528,0.40212661027908325,0.2731139063835144,0.3791691064834595,0.9977067708969116,0.44204825162887573,0.27118340134620667,0.3949229419231415,0.9965163469314575,0.20232918858528137,0.416911780834198,-0.2919580638408661,0.9993707537651062,0.675778865814209,0.39412635564804077,-0.26729482412338257,0.9969554543495178,0.20146968960762024,0.6314306855201721,-0.25368428230285645,0.8577756881713867,0.7336094975471497,0.6022139191627502,-0.2052333652973175,0.8279044032096863,0.4024842083454132,0.779525876045227,-0.0025535428430885077,0.5430301427841187,0.6844482421875,0.7639032006263733,-0.026811877265572548,0.6774591207504272,0.41381099820137024,0.8327214121818542,-0.014840515330433846,0.45585036277770996,0.6850669384002686,0.8154659271240234,-0.012729175388813019,0.5994985103607178,0.4229946732521057,0.8190756440162659,-0.0032792496494948864,0.44851773977279663,0.6564314365386963,0.8013057708740234,-0.05331120640039444,0.5875437259674072,0.4232385456562042,0.8033750057220459,0.0008429689914919436,0.4416147470474243,0.6432297229766846,0.7867400050163269,-0.047258369624614716,0.5538021922111511,0.3932821452617645,0.7900745868682861,-0.06641005724668503,0.9970180988311768,0.5649698376655579,0.7921963930130005,0.06791239976882935,0.991452693939209,0.468536376953125,0.9882292151451111,0.6448911428451538,0.828586220741272,0.5393244028091431,0.9947477579116821,0.6664530634880066,0.6003784537315369,0.501579761505127,1.1770052909851074,1.344681978225708,0.527764618396759,0.5553737282752991,1.171748399734497,1.3127038478851318,0.47828182578086853,0.5215440988540649,1.211452841758728,1.4074734449386597,0.5779793858528137,0.5594061613082886,1.2054795026779175,1.3861916065216064,0.5986257791519165,0.4750092029571533,1.2073252201080322,1.3542251586914062,0.41286444664001465,0.5453748106956482,1.2037125825881958,1.3018736839294434,0.3924505114555359,caminarEspalda
