frame,timestamp,nose_x,nose_y,nose_z,nose_visibility,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_visibility,left_eye_x,left_eye_y,left_eye_z,left_eye_visibility,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_visibility,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_visibility,right_eye_x,right_eye_y,right_eye_z,right_eye_visibility,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_visibility,left_ear_x,left_ear_y,left_ear_z,left_ear_visibility,right_ear_x,right_ear_y,right_ear_z,right_ear_visibility,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_visibility,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_visibility,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_visibility,left_index_x,left_index_y,left_index_z,left_index_visibility,right_index_x,right_index_y,right_index_z,right_index_visibility,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_visibility,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_visibility,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,left_heel_x,left_heel_y,left_heel_z,left_heel_visibility,right_heel_x,right_heel_y,right_heel_z,right_heel_visibility,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_visibility,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_visibility,label
0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,sentarse
1,0.01668243953732913,0.13710378110408783,0.34653493762016296,-0.20705291628837585,0.9997427463531494,0.15107589960098267,0.3357556462287903,-0.25081637501716614,0.9997807145118713,0.15383318066596985,0.33601686358451843,-0.250866174697876,0.999793291091919,0.1570589244365692,0.3362951874732971,-0.25093361735343933,0.9998658895492554,0.15085019171237946,0.33527565002441406,-0.18424488604068756,0.9996792078018188,0.1534217894077301,0.3351653814315796,-0.18418100476264954,0.999602735042572,0.15640190243721008,0.3350560963153839,-0.1843319833278656,0.9997316002845764,0.18362168967723846,0.34463250637054443,-0.34372955560684204,0.9998003840446472,0.1823682188987732,0.34295177459716797,-0.05284521356225014,0.9996765851974487,0.14230141043663025,0.3578149974346161,-0.23307086527347565,0.9997153878211975,0.14160093665122986,0.35682737827301025,-0.14864158630371094,0.9993886947631836,0.19262270629405975,0.41005250811576843,-0.511937141418457,0.9999674558639526,0.23543687164783478,0.4097598195075989,0.1994360238313675,0.9985606670379639,0.17298844456672668,0.5041034817695618,-0.5348265767097473,0.9838875532150269,0.2286541610956192,0.497588574886322,0.2705613970756531,0.04027009755373001,0.13308757543563843,0.5796801447868347,-0.38399410247802734,0.9798967242240906,0.18373866379261017,0.5542474389076233,0.1675664633512497,0.07046601176261902,0.12120206654071808,0.5992247462272644,-0.43849316239356995,0.9657531976699829,0.16152693331241608,0.5708727240562439,0.17729394137859344,0.08079326152801514,0.11690912395715714,0.5979123115539551,-0.4317215085029602,0.9652392864227295,0.15192317962646484,0.5687629580497742,0.11738085001707077,0.07913386076688766,0.12308724969625473,0.5921425819396973,-0.37630268931388855,0.9460993409156799,0.1559303104877472,0.5643945932388306,0.1385340839624405,0.08332329243421555,0.19363896548748016,0.5807238221168518,-0.20740629732608795,0.9997370839118958,0.23889781534671783,0.5774484872817993,0.20726130902767181,0.9994027018547058,0.20855197310447693,0.7018707990646362,-0.04085439071059227,0.9544817805290222,0.23406711220741272,0.6872832775115967,0.37676751613616943,0.4531266987323761,0.22571980953216553,0.8280690908432007,0.15300101041793823,0.9697693586349487,0.24826103448867798,0.7891915440559387,0.6196390390396118,0.5015534162521362,0.2523595988750458,0.8477818965911865,0.16128501296043396,0.9619855284690857,0.2750779986381531,0.8051042556762695,0.6360741853713989,0.5925165414810181,0.1272713989019394,0.8511565327644348,0.017842235043644905,0.9666739106178284,0.18067432940006256,0.8035885691642761,0.5540621280670166,0.5728845000267029,sentarse
2,0.03336487907465826,0.13714846968650818,0.3465612828731537,-0.2262531965970993,0.999742329120636,0.1512383073568344,0.3358369469642639,-0.27207911014556885,0.9997770190238953,0.1541617065668106,0.3360803425312042,-0.27208343148231506,0.9997912645339966,0.15763860940933228,0.33633163571357727,-0.27213993668556213,0.9998602271080017,0.15075010061264038,0.33535200357437134,-0.2037586122751236,0.9996796250343323,0.1530521661043167,0.3352370262145996,-0.20371456444263458,0.999610185623169,0.1556517779827118,0.335103839635849,-0.20389513671398163,0.9997294545173645,0.18370245397090912,0.3446425795555115,-0.36596113443374634,0.9998016953468323,0.1816461831331253,0.3429264724254608,-0.06764844059944153,0.9996691942214966,0.1447032243013382,0.3583683371543884,-0.25194215774536133,0.9997228384017944,0.1422300934791565,0.35757777094841003,-0.16552309691905975,0.9994198679924011,0.19369395077228546,0.41003671288490295,-0.5418310165405273,0.9999683499336243,0.23218677937984467,0.4094710946083069,0.19647420942783356,0.9986609220504761,0.174514502286911,0.5041072368621826,-0.557428777217865,0.9848183989524841,0.2270880788564682,0.49741023778915405,0.2694997191429138,0.04177142679691315,0.13335096836090088,0.5801243185997009,-0.40001603960990906,0.9797067046165466,0.18267393112182617,0.5548925995826721,0.15988682210445404,0.07114732265472412,0.12126154452562332,0.5993169546127319,-0.4540262222290039,0.9648318290710449,0.15971997380256653,0.5723246335983276,0.16712041199207306,0.08110594004392624,0.11711440980434418,0.5979135036468506,-0.45061519742012024,0.964009165763855,0.15121454000473022,0.5701512098312378,0.1074434220790863,0.07981398701667786,0.12357557564973831,0.592083752155304,-0.392582505941391,0.9444726705551147,0.16092731058597565,0.566676914691925,0.13069948554039001,0.08368073403835297,0.19560672342777252,0.5807657241821289,-0.21523219347000122,0.9996219277381897,0.23516510426998138,0.5774897933006287,0.21504846215248108,0.9991130232810974,0.20804864168167114,0.701589822769165,-0.04461789131164551,0.9570675492286682,0.2328961342573166,0.687524139881134,0.38892605900764465,0.46327638626098633,0.22469188272953033,0.8264937996864319,0.15298394858837128,0.9701757431030273,0.24844232201576233,0.7891788482666016,0.6395752429962158,0.5267512798309326,0.2516537308692932,0.8454811573028564,0.1614333987236023,0.9627692103385925,0.2757740318775177,0.8045235276222229,0.6573078036308289,0.6175841093063354,0.128449946641922,0.8509305119514465,0.018079334869980812,0.9662964344024658,0.18056601285934448,0.8035452961921692,0.5846975445747375,0.6010690331459045,sentarse
3,0.050047318611987385,0.13714690506458282,0.34661930799484253,-0.23368708789348602,0.9997422695159912,0.15128456056118011,0.3359508812427521,-0.2799474596977234,0.9997743964195251,0.15427270531654358,0.3361748456954956,-0.27994468808174133,0.9997900724411011,0.15784931182861328,0.33639511466026306,-0.2800004184246063,0.9998557567596436,0.15057966113090515,0.3354678750038147,-0.21114100515842438,0.9996802806854248,0.15264379978179932,0.33535000681877136,-0.21109864115715027,0.9996172785758972,0.15496249496936798,0.33519232273101807,-0.2112821340560913,0.9997279047966003,0.18370682001113892,0.34465694427490234,-0.37469324469566345,0.9998036026954651,0.18094705045223236,0.34292110800743103,-0.07405474781990051,0.9996634721755981,0.1457480788230896,0.3588099181652069,-0.259595662355423,0.9997305870056152,0.1424708366394043,0.3581586182117462,-0.1725326031446457,0.9994488954544067,0.19462765753269196,0.4100283980369568,-0.5519861578941345,0.9999694228172302,0.23021851480007172,0.409212589263916,0.19410033524036407,0.9987531304359436,0.17651018500328064,0.5041407942771912,-0.567192018032074,0.9856762290000916,0.22595568001270294,0.4972468912601471,0.26854708790779114,0.04305628314614296,0.13350366055965424,0.5804449915885925,-0.40918126702308655,0.979598879814148,0.18164445459842682,0.5553365349769592,0.15533846616744995,0.07171271741390228,0.12130426615476608,0.5993508100509644,-0.4636850655078888,0.964108943939209,0.15744353830814362,0.5736159682273865,0.16162748634815216,0.0813448578119278,0.1172473281621933,0.5979048013687134,-0.46074873208999634,0.9630153179168701,0.1497766077518463,0.5714523196220398,0.1015540137887001,0.08037664741277695,0.12387729436159134,0.592016339302063,-0.4017731547355652,0.9431512355804443,0.16277581453323364,0.5679158568382263,0.12587982416152954,0.0839618369936943,0.19692310690879822,0.580776572227478,-0.2193319946527481,0.9995338916778564,0.23300586640834808,0.5775014758110046,0.21913574635982513,0.9988753199577332,0.20784740149974823,0.7014254331588745,-0.04651784151792526,0.9593748450279236,0.23222790658473969,0.6876882910728455,0.39695098996162415,0.4715602695941925,0.22391988337039948,0.82594895362854,0.15297727286815643,0.9705624580383301,0.24883851408958435,0.7890942692756653,0.6517403721809387,0.5488438606262207,0.25111865997314453,0.8445373177528381,0.16157647967338562,0.9634520411491394,0.27688294649124146,0.8038443922996521,0.670017421245575,0.6398828029632568,0.12892916798591614,0.8509199619293213,0.01813080720603466,0.9659850001335144,0.18056628108024597,0.8033437728881836,0.5991852283477783,0.6262903213500977,sentarse
4,0.06672975814931652,0.13688401877880096,0.34702855348587036,-0.2319197952747345,0.9997409582138062,0.15121863782405853,0.33631768822669983,-0.27807900309562683,0.9997708797454834,0.15424175560474396,0.33651259541511536,-0.2780817151069641,0.9997880458831787,0.15783832967281342,0.3366853892803192,-0.2781372368335724,0.9998509883880615,0.15002144873142242,0.33585914969444275,-0.20930293202400208,0.9996790289878845,0.1518457680940628,0.3357385993003845,-0.2092590034008026,0.9996214509010315,0.15392553806304932,0.3355545997619629,-0.20943859219551086,0.9997245073318481,0.18357639014720917,0.3447617292404175,-0.3732524812221527,0.9998046159744263,0.1799754500389099,0.342964231967926,-0.07259669899940491,0.9996547102928162,0.1459309607744217,0.3595196008682251,-0.25797873735427856,0.9997364282608032,0.14246997237205505,0.3590185046195984,-0.17091895639896393,0.9994729161262512,0.19507430493831635,0.4100208282470703,-0.5516472458839417,0.999970555305481,0.22878815233707428,0.4088161289691925,0.19417530298233032,0.9988338351249695,0.17811425030231476,0.5041425824165344,-0.5695961713790894,0.9864507913589478,0.22295509278774261,0.49698323011398315,0.2687229514122009,0.044219788163900375,0.13368922472000122,0.5807314515113831,-0.41299086809158325,0.9794947504997253,0.1807609498500824,0.5555366277694702,0.15574467182159424,0.07198908179998398,0.12144748866558075,0.5994753241539001,-0.46748438477516174,0.9634503126144409,0.1555829644203186,0.5748629570007324,0.16226130723953247,0.0813097432255745,0.1175449788570404,0.5979256629943848,-0.46435973048210144,0.9621169567108154,0.1484547257423401,0.5727841854095459,0.10218377411365509,0.0806245356798172,0.12415222823619843,0.5920154452323914,-0.4054787755012512,0.9419220089912415,0.16348572075366974,0.5702625513076782,0.12626446783542633,0.08395574241876602,0.19784723222255707,0.5807745456695557,-0.22189202904701233,0.9994515180587769,0.23180267214775085,0.5774868130683899,0.22169038653373718,0.9986444711685181,0.20765897631645203,0.7012666463851929,-0.04983402416110039,0.9613453149795532,0.23163875937461853,0.6877556443214417,0.3973640501499176,0.4788511395454407,0.22348886728286743,0.8256056904792786,0.14953871071338654,0.9709552526473999,0.24897052347660065,0.7890425324440002,0.6493423581123352,0.5686279535293579,0.2507992386817932,0.8441704511642456,0.15873251855373383,0.9640679955482483,0.27738696336746216,0.8032969832420349,0.6672839522361755,0.65976881980896,0.1293991655111313,0.8509057760238647,0.014426063746213913,0.9657810926437378,0.1805221140384674,0.8031388521194458,0.5952965021133423,0.6488867402076721,sentarse
5,0.08341219768664564,0.13656455278396606,0.34765562415122986,-0.23477527499198914,0.9997383952140808,0.15105849504470825,0.3367646634578705,-0.2808038890361786,0.9997658133506775,0.1541316956281662,0.3369390368461609,-0.2807989716529846,0.9997844099998474,0.15776744484901428,0.3370746076107025,-0.28085339069366455,0.999845027923584,0.14931438863277435,0.3363591730594635,-0.21276192367076874,0.9996762871742249,0.15092259645462036,0.3362518548965454,-0.21271705627441406,0.9996235370635986,0.15278376638889313,0.33606889843940735,-0.21291205286979675,0.999719500541687,0.1833134889602661,0.34497392177581787,-0.3729541599750519,0.9998043775558472,0.17889831960201263,0.3431219756603241,-0.07560912519693375,0.9996468424797058,0.1459471881389618,0.36017704010009766,-0.259464830160141,0.9997410774230957,0.14239445328712463,0.35981953144073486,-0.17339298129081726,0.999494731426239,0.19506466388702393,0.4100187122821808,-0.552291214466095,0.9999715685844421,0.22827720642089844,0.4086676836013794,0.1943194568157196,0.9989103674888611,0.17813491821289062,0.5041844844818115,-0.5703966617584229,0.9872039556503296,0.2230793833732605,0.496932715177536,0.2695331871509552,0.04532283917069435,0.13381622731685638,0.5813159942626953,-0.4164368510246277,0.9796527624130249,0.18025340139865875,0.5556808114051819,0.15637853741645813,0.07281800359487534,0.12151065468788147,0.5999850034713745,-0.4706897437572479,0.9633253812789917,0.15538036823272705,0.5756485462188721,0.16325867176055908,0.08189772069454193,0.11760394275188446,0.5983383059501648,-0.4679466485977173,0.9617961645126343,0.14819790422916412,0.5734553933143616,0.10318683832883835,0.08147209137678146,0.12425939738750458,0.5922486782073975,-0.40898391604423523,0.9415673613548279,0.163839191198349,0.5712155103683472,0.1269402801990509,0.08453347533941269,0.1982353776693344,0.580784261226654,-0.2234639972448349,0.9993763566017151,0.23128683865070343,0.5774872899055481,0.22327278554439545,0.9984472393989563,0.20752094686031342,0.7012540102005005,-0.055345628410577774,0.9635866284370422,0.23120228946208954,0.6878601312637329,0.3977951109409332,0.4863935708999634,0.2231336534023285,0.8255602717399597,0.1414937973022461,0.9713224768638611,0.24899102747440338,0.7890349626541138,0.6487926840782166,0.587752103805542,0.25035804510116577,0.8440778255462646,0.15096572041511536,0.9649029970169067,0.2776719927787781,0.8030980825424194,0.6665159463882446,0.6792342066764832,0.12963108718395233,0.8508992791175842,0.008723256178200245,0.9655762910842896,0.18052071332931519,0.8031124472618103,0.5954857468605042,0.6698481440544128,sentarse
6,0.10009463722397477,0.1359570175409317,0.3485286831855774,-0.23242713510990143,0.9997335076332092,0.15051183104515076,0.3373187780380249,-0.2782151699066162,0.9997587203979492,0.15363185107707977,0.3374696373939514,-0.2782154679298401,0.9997787475585938,0.1572464257478714,0.3375859260559082,-0.27827054262161255,0.9998376965522766,0.14825843274593353,0.33700016140937805,-0.21044763922691345,0.9996703267097473,0.14975310862064362,0.33690574765205383,-0.21039935946464539,0.9996212720870972,0.15150131285190582,0.3367345929145813,-0.21059396862983704,0.9997109770774841,0.18251515924930573,0.34528079628944397,-0.37049105763435364,0.9998021721839905,0.1778121143579483,0.3433704972267151,-0.0742720440030098,0.999634325504303,0.1459256410598755,0.36091822385787964,-0.2573056221008301,0.9997429251670837,0.1421974152326584,0.3606632649898529,-0.17146453261375427,0.9995110034942627,0.19494885206222534,0.4099917411804199,-0.5503659248352051,0.999972403049469,0.22837164998054504,0.40846773982048035,0.19668430089950562,0.9989767074584961,0.17822422087192535,0.5041922330856323,-0.5689162611961365,0.9878755211830139,0.2243698388338089,0.4968916177749634,0.2725833058357239,0.04600203409790993,0.13389137387275696,0.5816538333892822,-0.4139730930328369,0.9798315167427063,0.18027165532112122,0.5557655692100525,0.16026975214481354,0.07284163683652878,0.12155257165431976,0.600390613079071,-0.4678212106227875,0.9632920622825623,0.15619347989559174,0.5760976076126099,0.16903749108314514,0.08172455430030823,0.11762581765651703,0.5986747741699219,-0.4645844101905823,0.9615876078605652,0.14875157177448273,0.5737925171852112,0.109578438103199,0.08150331676006317,0.12429800629615784,0.5924332737922668,-0.4063939154148102,0.941362738609314,0.16713382303714752,0.5708968639373779,0.1311788111925125,0.08431647717952728,0.19829322397708893,0.5807837247848511,-0.2246447056531906,0.999302864074707,0.2314338982105255,0.5774841904640198,0.22446201741695404,0.998245358467102,0.2072988897562027,0.7012122273445129,-0.060249898582696915,0.9657917618751526,0.2311207503080368,0.6879324316978455,0.3972667455673218,0.494452565908432,0.2230149656534195,0.8255326747894287,0.13366331160068512,0.9717422723770142,0.2490360289812088,0.7890061140060425,0.6475443243980408,0.6065077781677246,0.25023317337036133,0.8440431952476501,0.14318105578422546,0.9658956527709961,0.2779552638530731,0.8028513193130493,0.6650837063789368,0.6980580687522888,0.13008593022823334,0.8508719801902771,0.005027179606258869,0.9655125737190247,0.1805342137813568,0.8030688762664795,0.5952936410903931,0.6893925666809082,sentarse
7,0.1167770767613039,0.1348692923784256,0.3490367531776428,-0.23132623732089996,0.9997299909591675,0.1492478996515274,0.33768177032470703,-0.2773103415966034,0.9997536540031433,0.15244990587234497,0.33782684803009033,-0.27731040120124817,0.9997745752334595,0.15595267713069916,0.3379513621330261,-0.27736541628837585,0.9998318552970886,0.14660628139972687,0.33742088079452515,-0.20954163372516632,0.999666154384613,0.1480957269668579,0.33733564615249634,-0.20949168503284454,0.9996204972267151,0.1498228758573532,0.33717915415763855,-0.20968997478485107,0.9997045397758484,0.18121477961540222,0.3456764221191406,-0.37056106328964233,0.9998010993003845,0.17648226022720337,0.34365811944007874,-0.07459099590778351,0.9996253848075867,0.14563094079494476,0.36148372292518616,-0.2564399540424347,0.9997454881668091,0.14170819520950317,0.361249715089798,-0.17069217562675476,0.9995271563529968,0.19436100125312805,0.4100624620914459,-0.5521113276481628,0.9999731183052063,0.22844956815242767,0.408395916223526,0.1967899203300476,0.9990377426147461,0.1781747192144394,0.5043481588363647,-0.5677652955055237,0.9884294867515564,0.22544370591640472,0.49689701199531555,0.2733723521232605,0.04651825875043869,0.13386844098567963,0.5819858908653259,-0.413514107465744,0.9798297882080078,0.1801815629005432,0.555788516998291,0.16221490502357483,0.07263154536485672,0.12152571976184845,0.6007150411605835,-0.4661334156990051,0.9629992246627808,0.15624287724494934,0.5761602520942688,0.17219868302345276,0.08136281371116638,0.1176118552684784,0.5988215208053589,-0.4642716348171234,0.9611280560493469,0.14875414967536926,0.5737952589988708,0.11258556693792343,0.08132678270339966,0.12428097426891327,0.5925041437149048,-0.40607884526252747,0.9408003091812134,0.1667483150959015,0.5707739591598511,0.13314402103424072,0.08394910395145416,0.1982688456773758,0.5807896852493286,-0.22535772621631622,0.9992390275001526,0.23171691596508026,0.5774697661399841,0.2251742035150528,0.9980694651603699,0.2066858559846878,0.701238214969635,-0.06069202721118927,0.9676592946052551,0.23095618188381195,0.6881017088890076,0.39888331294059753,0.499962717294693,0.22284555435180664,0.8255455493927002,0.13468581438064575,0.9720128774642944,0.24902945756912231,0.7890462875366211,0.6510070562362671,0.6221359372138977,0.2501189112663269,0.8440901637077332,0.14439719915390015,0.9667424559593201,0.27797189354896545,0.8028416037559509,0.6686822175979614,0.7142308950424194,0.1304003894329071,0.8508704304695129,0.005163833033293486,0.9653246402740479,0.18033938109874725,0.8031526207923889,0.6008504629135132,0.7061699628829956,sentarse
8,0.13345951629863304,0.13350793719291687,0.3493420481681824,-0.22921402752399445,0.9997247457504272,0.14749231934547424,0.3380601704120636,-0.27631643414497375,0.9997472763061523,0.1507916897535324,0.3382111191749573,-0.2763075530529022,0.9997693300247192,0.1541423797607422,0.33836618065834045,-0.27635642886161804,0.9998252987861633,0.14478300511837006,0.3378203213214874,-0.20815400779247284,0.9996597766876221,0.14634305238723755,0.3377395272254944,-0.20810267329216003,0.9996172189712524,0.14814282953739166,0.33759409189224243,-0.2083185613155365,0.9996962547302246,0.1794963777065277,0.3462248146533966,-0.36952441930770874,0.9997986555099487,0.17522870004177094,0.3440682590007782,-0.07378141582012177,0.9996135234832764,0.1447080373764038,0.3619384467601776,-0.25567731261253357,0.9997461438179016,0.14092057943344116,0.3616871237754822,-0.16961881518363953,0.999539315700531,0.19268420338630676,0.4102793335914612,-0.5516567826271057,0.999973714351654,0.22866389155387878,0.4083072543144226,0.19759486615657806,0.9990894794464111,0.17802459001541138,0.5045918822288513,-0.5662335157394409,0.9888622164726257,0.22768545150756836,0.49686479568481445,0.27523303031921387,0.04673340171575546,0.13371917605400085,0.5822522640228271,-0.40309369564056396,0.9796069860458374,0.18022745847702026,0.5557875037193298,0.16967421770095825,0.07186330109834671,0.1214519515633583,0.6010697484016418,-0.45352667570114136,0.9623804688453674,0.15772263705730438,0.5762667059898376,0.1815587878227234,0.08051840960979462,0.11753176897764206,0.5990509390830994,-0.4511968791484833,0.9603201746940613,0.1496456414461136,0.5739704370498657,0.12165411561727524,0.08063193410634995,0.12415298819541931,0.5926383137702942,-0.3952578902244568,0.9397445321083069,0.16849705576896667,0.570848822593689,0.14062611758708954,0.0830981582403183,0.1982382833957672,0.5806735157966614,-0.22586536407470703,0.9991788268089294,0.2328730821609497,0.5772672891616821,0.22566920518875122,0.9978873133659363,0.20618680119514465,0.7012421488761902,-0.060008514672517776,0.96927809715271,0.23081311583518982,0.6881924271583557,0.39897793531417847,0.5044453740119934,0.22276416420936584,0.8255598545074463,0.13548848032951355,0.972345232963562,0.24901863932609558,0.7890525460243225,0.6509812474250793,0.6358532309532166,0.2500956654548645,0.844110906124115,0.14523369073867798,0.9674891233444214,0.2779937982559204,0.8028221726417542,0.6686458587646484,0.7282626628875732,0.13068494200706482,0.8508788347244263,0.005835670046508312,0.9652515649795532,0.18033047020435333,0.8032767176628113,0.6011835336685181,0.7210849523544312,sentarse
9,0.15014195583596215,0.13153237104415894,0.34953629970550537,-0.22755961120128632,0.9997177124023438,0.1450635939836502,0.3384575843811035,-0.2755971848964691,0.9997397065162659,0.14855730533599854,0.3386179804801941,-0.27558955550193787,0.9997633695602417,0.1519201397895813,0.33878928422927856,-0.2756350338459015,0.9998183250427246,0.14251555502414703,0.3382309079170227,-0.20632435381412506,0.9996510744094849,0.1442088931798935,0.33817988634109497,-0.20627151429653168,0.9996110796928406,0.1461634486913681,0.3380562663078308,-0.20648548007011414,0.9996856451034546,0.17734205722808838,0.34667903184890747,-0.3693886399269104,0.9997954368591309,0.1733544021844864,0.34447064995765686,-0.07274282723665237,0.9995956420898438,0.1429748684167862,0.36218854784965515,-0.25537121295928955,0.999744713306427,0.13954190909862518,0.36191993951797485,-0.16798149049282074,0.9995460510253906,0.1922340840101242,0.41028785705566406,-0.5527355074882507,0.9999743700027466,0.22859303653240204,0.4080609977245331,0.19939613342285156,0.9991319179534912,0.17804579436779022,0.5046969652175903,-0.5669140815734863,0.98919677734375,0.22791367769241333,0.4966278374195099,0.2768547534942627,0.04679837450385094,0.13371843099594116,0.5823352932929993,-0.4001343548297882,0.9790347218513489,0.1802297830581665,0.5557841062545776,0.17098937928676605,0.07067247480154037,0.12145970016717911,0.601137638092041,-0.4501517117023468,0.9611750841140747,0.1577378362417221,0.5765606760978699,0.18239720165729523,0.07926300168037415,0.1175328940153122,0.5990766286849976,-0.447308212518692,0.9589049220085144,0.14965863525867462,0.5744416117668152,0.12229263037443161,0.07950388640165329,0.1241489052772522,0.5926545858383179,-0.39194050431251526,0.9377599358558655,0.16826997697353363,0.5711371302604675,0.14171327650547028,0.08184044063091278,0.19829486310482025,0.5804404616355896,-0.2269529402256012,0.9991329312324524,0.2332106977701187,0.5769332647323608,0.22673819959163666,0.9977273344993591,0.2061038315296173,0.7012544274330139,-0.059289224445819855,0.970421552658081,0.2303418219089508,0.6882280707359314,0.3997218906879425,0.5085703134536743,0.22273088991641998,0.8256413340568542,0.13630326092243195,0.9728093147277832,0.24860891699790955,0.7890523076057434,0.6512773036956787,0.6485186815261841,0.25006920099258423,0.8441421985626221,0.14599190652370453,0.9681167602539062,0.27787405252456665,0.8027575016021729,0.6690048575401306,0.7402786016464233,0.1308639645576477,0.8508809804916382,0.006561941001564264,0.9654651880264282,0.1799241006374359,0.8034275770187378,0.6008426547050476,0.7348624467849731,sentarse
